rank,word,count,occurrence_percentage,cumulative_percentage
672,"seeing",88192,0.01216241,80.76440225
673,"fall",87762,0.01210311,80.77650536
674,"given",87738,0.01209980,80.78860516
675,"ooh",87683,0.01209222,80.80069738
676,"fault",87420,0.01205595,80.81275332
677,"straight",87378,0.01205015,80.82480348
678,"takes",86959,0.01199237,80.83679585
679,"song",86877,0.01198106,80.84877691
680,"future",86832,0.01197486,80.86075176
681,"gentlemen",86660,0.01195114,80.87270290
682,"loved",86138,0.01187915,80.88458205
683,"changed",86133,0.01187846,80.89646050
684,"road",85751,0.01182578,80.90828628
685,"calm",85638,0.01181019,80.92009648
686,"wonderful",85617,0.01180730,80.93190377
687,"mad",85366,0.01177268,80.94367645
688,"turned",85279,0.01176068,80.95543714
689,"drop",85186,0.01174786,80.96718500
690,"ladies",85029,0.01172621,80.97891120
691,"learn",84936,0.01171338,80.99062459
692,"step",84882,0.01170593,81.00233052
693,"absolutely",84856,0.01170235,81.01403287
694,"early",84836,0.01169959,81.02573246
695,"explain",84368,0.01163505,81.03736751
696,"clean",84238,0.01161712,81.04898463
697,"piece",84224,0.01161519,81.06059982
698,"yesterday",83823,0.01155989,81.07215971
699,"throw",83679,0.01154003,81.08369974
700,"picture",83461,0.01150997,81.09520971
701,"land",83422,0.01150459,81.10671430
702,"feet",83295,0.01148707,81.11820137
703,"wonder",82903,0.01143301,81.12963439
704,"questions",82887,0.01143081,81.14106520
705,"speaking",82769,0.01141453,81.15247973
706,"worth",82559,0.01138557,81.16386530
707,"darling",82240,0.01134158,81.17520688
708,"dude",82190,0.01133469,81.18654157
709,"giving",82085,0.01132021,81.19786177
710,"president",81980,0.01130572,81.20916750
711,"eye",81953,0.01130200,81.22046950
712,"quick",81548,0.01124615,81.23171565
713,"moving",81193,0.01119719,81.24291284
714,"figure",81048,0.01117719,81.25409003
715,"state",80818,0.01114548,81.26523551
716,"strong",80501,0.01110176,81.27633727
717,"sam",80423,0.01109100,81.28742827
718,"none",80315,0.01107611,81.29850438
719,"amazing",80267,0.01106949,81.30957386
720,"ones",79546,0.01097006,81.32054392
721,"works",79323,0.01093930,81.33148322
722,"act",79020,0.01089752,81.34238074
723,"needed",78920,0.01088373,81.35326446
724,"weird",78317,0.01080057,81.36406503
725,"law",78264,0.01079326,81.37485829
726,"worried",78083,0.01076830,81.38562658
727,"report",77824,0.01073258,81.39635916
728,"goodbye",77514,0.01068983,81.40704899
729,"missing",77326,0.01066390,81.41771289
730,"choice",77197,0.01064611,81.42835899
731,"happening",77052,0.01062611,81.43898511
732,"chief",76951,0.01061218,81.44959729
733,"wedding",76940,0.01061067,81.46020796
734,"strange",76863,0.01060005,81.47080801
735,"general",76816,0.01059357,81.48140157
736,"pain",76799,0.01059122,81.49199279
737,"'am",76751,0.01058460,81.50257739
738,"kidding",76744,0.01058364,81.51316103
739,"decided",76683,0.01057522,81.52373626
740,"ya",76658,0.01057178,81.53430803
741,"pass",76635,0.01056860,81.54487664
742,"tired",76540,0.01055550,81.55543214
743,"class",76489,0.01054847,81.56598061
744,"officer",76015,0.01048310,81.57646371
745,"kept",75930,0.01047138,81.58693509
746,"wake",75776,0.01045014,81.59738523
747,"worse",75595,0.01042518,81.60781041
748,"busy",75557,0.01041994,81.61823035
749,"eh",75178,0.01036767,81.62859802
750,"mistake",74957,0.01033719,81.63893522
751,"kiss",74790,0.01031416,81.64924938
752,"court",74580,0.01028520,81.65953459
753,"building",74492,0.01027307,81.66980765
754,"finish",74299,0.01024645,81.68005410
755,"during",74298,0.01024631,81.69030042
756,"age",74262,0.01024135,81.70054176
757,"ship",74224,0.01023611,81.71077787
758,"caught",74060,0.01021349,81.72099136
759,"marry",73938,0.01019667,81.73118803
760,"meant",73929,0.01019542,81.74138345
761,"sell",73802,0.01017791,81.75156136
762,"dark",73770,0.01017350,81.76173486
763,"watching",73700,0.01016384,81.77189871
764,"system",73678,0.01016081,81.78205952
765,"suppose",73465,0.01013144,81.79219095
766,"evidence",73113,0.01008289,81.80227384
767,"movie",73070,0.01007696,81.81235080
768,"ride",73070,0.01007696,81.82242776
769,"t",72881,0.01005090,81.83247866
770,"completely",72777,0.01003655,81.84251522
771,"mouth",72733,0.01003049,81.85254570
772,"totally",72478,0.00999532,81.86254102
773,"birthday",72140,0.00994871,81.87248973
774,"tv",72054,0.00993685,81.88242658
775,"forgive",71915,0.00991768,81.89234425
776,"born",71906,0.00991644,81.90226069
777,"imagine",71873,0.00991189,81.91217257
778,"information",71840,0.00990733,81.92207991
779,"instead",71571,0.00987024,81.93195015
780,"definitely",71524,0.00986376,81.94181390
781,"security",71503,0.00986086,81.95167476
782,"certainly",71435,0.00985148,81.96152624
783,"film",71407,0.00984762,81.97137386
784,"month",71163,0.00981397,81.98118783
785,"lying",71098,0.00980501,81.99099284
786,"unless",70979,0.00978860,82.00078143
787,"train",70974,0.00978791,82.01056934
788,"seven",70968,0.00978708,82.02035642
789,"wear",70955,0.00978529,82.03014170
790,"clothes",70929,0.00978170,82.03992340
791,"michael",70741,0.00975577,82.04967917
792,"hotel",70659,0.00974446,82.05942364
793,"christmas",70624,0.00973964,82.06916328
794,"attack",70583,0.00973398,82.07889726
795,"hasn",70449,0.00971550,82.08861276
796,"round",70043,0.00965951,82.09827228
797,"expect",69614,0.00960035,82.10787263
798,"sing",69575,0.00959497,82.11746760
799,"terrible",69499,0.00958449,82.12705209
800,"george",69441,0.00957649,82.13662858
801,"bag",69186,0.00954133,82.14616991
802,"history",69119,0.00953209,82.15570199
803,"blue",68839,0.00949347,82.16519546
804,"near",68790,0.00948671,82.17468218
805,"broke",68629,0.00946451,82.18414669
806,"station",68571,0.00945651,82.19360320
807,"seriously",68524,0.00945003,82.20305323
808,"forever",68510,0.00944810,82.21250133
809,"david",68505,0.00944741,82.22194874
810,"frank",68472,0.00944286,82.23139160
811,"except",68440,0.00943845,82.24083005
812,"thinks",68354,0.00942659,82.25025663
813,"message",68305,0.00941983,82.25967646
814,"entire",68282,0.00941666,82.26909312
815,"joe",68244,0.00941142,82.27850453
816,"table",67702,0.00933667,82.28784120
817,"talked",67666,0.00933170,82.29717291
818,"across",67595,0.00932191,82.30649482
819,"rock",67361,0.00928964,82.31578446
820,"lovely",67236,0.00927240,82.32505687
821,"handle",67089,0.00925213,82.33430900
822,"middle",66734,0.00920317,82.34351217
823,"buddy",66718,0.00920097,82.35271314
824,"paid",66526,0.00917449,82.36188763
825,"protect",66508,0.00917201,82.37105964
826,"using",66503,0.00917132,82.38023095
827,"floor",66456,0.00916484,82.38939579
828,"ran",66177,0.00912636,82.39852215
829,"swear",66157,0.00912360,82.40764575
830,"spend",66119,0.00911836,82.41676411
831,"situation",66029,0.00910595,82.42587006
832,"ring",66018,0.00910443,82.43497449
833,"anywhere",65981,0.00909933,82.44407382
834,"dangerous",65974,0.00909836,82.45317219
835,"bill",65959,0.00909630,82.46226848
836,"york",65880,0.00908540,82.47135388
837,"army",65795,0.00907368,82.48042756
838,"lead",65756,0.00906830,82.48949586
839,"bought",65752,0.00906775,82.49856361
840,"finished",65659,0.00905492,82.50761853
841,"fair",65474,0.00902941,82.51664794
842,"sun",65448,0.00902582,82.52567377
843,"letter",65448,0.00902582,82.53469959
844,"fool",65432,0.00902362,82.54372321
845,"attention",65421,0.00902210,82.55274531
846,"club",65275,0.00900197,82.56174727
847,"simple",65090,0.00897645,82.57072373
848,"interesting",65082,0.00897535,82.57969908
849,"space",64991,0.00896280,82.58866188
850,"test",64969,0.00895977,82.59762164
851,"box",64788,0.00893480,82.60655645
852,"group",64761,0.00893108,82.61548753
853,"single",64614,0.00891081,82.62439834
854,"sitting",64521,0.00889798,82.63329632
855,"marriage",64465,0.00889026,82.64218658
856,"join",64456,0.00888902,82.65107560
857,"fear",64352,0.00887468,82.65995028
858,"d",64304,0.00886806,82.66881833
859,"peace",64262,0.00886226,82.67768060
860,"forgot",64169,0.00884944,82.68653004
861,"force",63737,0.00878986,82.69531990
862,"short",63714,0.00878669,82.70410659
863,"normal",63676,0.00878145,82.71288804
864,"charlie",63672,0.00878090,82.72166894
865,"present",63307,0.00873056,82.73039951
866,"enjoy",63294,0.00872877,82.73912827
867,"mike",63219,0.00871843,82.74784670
868,"crime",63084,0.00869981,82.75654651
869,"horse",62923,0.00867761,82.76522412
870,"ground",62860,0.00866892,82.77389303
871,"american",62835,0.00866547,82.78255850
872,"count",62763,0.00865554,82.79121404
873,"area",62755,0.00865444,82.79986848
874,"charge",62746,0.00865320,82.80852168
875,"honor",62722,0.00864989,82.81717156
876,"lunch",62582,0.00863058,82.82580214
877,"miles",62523,0.00862244,82.83442458
878,"radio",62502,0.00861955,82.84304413
879,"idiot",62357,0.00859955,82.85164368
880,"ball",62325,0.00859514,82.86023882
881,"surprise",62170,0.00857376,82.86881258
882,"paper",62166,0.00857321,82.87738579
883,"key",62153,0.00857142,82.88595720
884,"boat",62148,0.00857073,82.89452793
885,"quickly",62072,0.00856025,82.90308817
886,"gold",61935,0.00854135,82.91162953
887,"bar",61927,0.00854025,82.92016978
888,"fish",61813,0.00852453,82.92869430
889,"mark",61805,0.00852342,82.93721773
890,"tom",61785,0.00852067,82.94573839
891,"wearing",61749,0.00851570,82.95425409
892,"crying",61698,0.00850867,82.96276276
893,"accident",61671,0.00850494,82.97126771
894,"government",61646,0.00850150,82.97976920
895,"eight",61400,0.00846757,82.98823678
896,"fell",61371,0.00846357,82.99670035
897,"cover",61052,0.00841958,83.00511993
898,"certain",61050,0.00841930,83.01353923
899,"interested",61029,0.00841641,83.02195564
900,"deep",60938,0.00840386,83.03035949
901,"star",60903,0.00839903,83.03875853
902,"sea",60812,0.00838648,83.04714501
903,"agree",60716,0.00837324,83.05551825
904,"problems",60633,0.00836180,83.06388004
905,"detective",60633,0.00836180,83.07224184
906,"prison",60581,0.00835462,83.08059646
907,"major",60560,0.00835173,83.08894819
908,"stick",60548,0.00835007,83.09729827
909,"offer",60444,0.00833573,83.10563400
910,"difficult",60404,0.00833021,83.11396421
911,"smart",60397,0.00832925,83.12229346
912,"personal",60381,0.00832704,83.13062050
913,"record",60360,0.00832415,83.13894465
914,"stopped",60200,0.00830208,83.14724673
915,"hide",60133,0.00829284,83.15553957
916,"whether",59993,0.00827353,83.16381311
917,"bank",59962,0.00826926,83.17208237
918,"trip",59906,0.00826154,83.18034390
919,"relax",59715,0.00823520,83.18857910
920,"america",59703,0.00823354,83.19681264
921,"public",59687,0.00823133,83.20504397
922,"list",59557,0.00821341,83.21325738
923,"afternoon",59466,0.00820086,83.22145824
924,"brain",59464,0.00820058,83.22965882
925,"fix",59349,0.00818472,83.23784354
926,"bastard",59332,0.00818238,83.24602592
927,"proud",59309,0.00817920,83.25420512
928,"tea",59277,0.00817479,83.26237991
929,"service",59277,0.00817479,83.27055470
930,"screaming",59151,0.00815742,83.27871212
931,"forward",59064,0.00814542,83.28685754
932,"angry",58748,0.00810184,83.29495938
933,"park",58713,0.00809701,83.30305639
934,"soul",58677,0.00809205,83.31114843
935,"fighting",58657,0.00808929,83.31923772
936,"peter",58654,0.00808888,83.32732660
937,"rich",58651,0.00808846,83.33541506
938,"agent",58608,0.00808253,83.34349759
939,"blow",58531,0.00807191,83.35156950
940,"paul",58529,0.00807164,83.35964114
941,"dress",58429,0.00805785,83.36769899
942,"mary",58366,0.00804916,83.37574814
943,"missed",58324,0.00804337,83.38379151
944,"scene",58017,0.00800103,83.39179254
945,"killing",57890,0.00798351,83.39977605
946,"standing",57866,0.00798020,83.40775625
947,"saved",57667,0.00795276,83.41570901
948,"mm",57659,0.00795166,83.42366067
949,"respect",57647,0.00795000,83.43161067
950,"killer",57555,0.00793731,83.43954798
951,"ice",57545,0.00793593,83.44748392
952,"mess",57542,0.00793552,83.45541944
953,"tough",57486,0.00792780,83.46334724
954,"feels",57388,0.00791428,83.47126152
955,"church",57254,0.00789580,83.47915732
956,"sad",57179,0.00788546,83.48704278
957,"cell",57033,0.00786533,83.49490811
958,"drunk",56919,0.00784960,83.50275771
959,"share",56854,0.00784064,83.51059835
960,"camera",56757,0.00782726,83.51842562
961,"mm-hmm",56720,0.00782216,83.52624778
962,"within",56709,0.00782064,83.53406842
963,"card",56659,0.00781375,83.54188217
964,"fly",56595,0.00780492,83.54968709
965,"ben",56502,0.00779210,83.55747919
966,"girlfriend",56475,0.00778837,83.56526756
967,"laugh",56460,0.00778630,83.57305386
968,"smell",56399,0.00777789,83.58083175
969,"broken",56391,0.00777679,83.58860854
970,"mum",56281,0.00776162,83.59637016
971,"honest",56234,0.00775514,83.60412530
972,"often",55998,0.00772259,83.61184789
973,"starting",55979,0.00771997,83.61956786
974,"calls",55940,0.00771459,83.62728245
975,"y",55842,0.00770108,83.63498353
976,"spent",55836,0.00770025,83.64268378
977,"third",55750,0.00768839,83.65037217
978,"english",55677,0.00767832,83.65805049
979,"visit",55638,0.00767294,83.66572343
980,"mama",55372,0.00763626,83.67335969
981,"judge",55336,0.00763130,83.68099099
982,"window",55285,0.00762426,83.68861525
983,"hungry",55259,0.00762068,83.69623592
984,"dare",55131,0.00760302,83.70383895
985,"relationship",55128,0.00760261,83.71144156
986,"moved",55096,0.00759820,83.71903976
987,"prove",55079,0.00759585,83.72663561
988,"private",54978,0.00758192,83.73421753
989,"wall",54813,0.00755917,83.74177670
990,"seat",54615,0.00753186,83.74930857
991,"i-i",54460,0.00751049,83.75681905
992,"position",54449,0.00750897,83.76432802
993,"lieutenant",54321,0.00749132,83.77181934
994,"realize",54306,0.00748925,83.77930859
995,"lt",54305,0.00748911,83.78679770
996,"especially",54148,0.00746746,83.79426516
997,"machine",54140,0.00746636,83.80173152
998,"walking",54115,0.00746291,83.80919443
999,"art",54096,0.00746029,83.81665472
1000,"pleasure",54085,0.00745877,83.82411349
1001,"bloody",54026,0.00745064,83.83156413
1002,"college",53933,0.00743781,83.83900194
1003,"french",53911,0.00743478,83.84643671
1004,"involved",53718,0.00740816,83.85384487
1005,"cry",53674,0.00740209,83.86124696
1006,"became",53603,0.00739230,83.86863926
1007,"lived",53550,0.00738499,83.87602425
1008,"impossible",53527,0.00738182,83.88340607
1009,"obviously",53527,0.00738182,83.89078789
1010,"neither",53452,0.00737148,83.89815937
1011,"accept",53291,0.00734927,83.90550864
1012,"boyfriend",53124,0.00732624,83.91283488
1013,"besides",53110,0.00732431,83.92015919
1014,"queen",53006,0.00730997,83.92746916
1015,"teacher",53004,0.00730969,83.93477885
1016,"cops",52981,0.00730652,83.94208538
1017,"sake",52827,0.00728528,83.94937066
1018,"loves",52751,0.00727480,83.95664546
1019,"carry",52734,0.00727246,83.96391792
1020,"teach",52731,0.00727204,83.97118996
1021,"apartment",52714,0.00726970,83.97845966
1022,"upset",52565,0.00724915,83.98570881
1023,"green",52557,0.00724805,83.99295686
1024,"la",52546,0.00724653,84.00020339
1025,"liked",52485,0.00723812,84.00744151
1026,"cute",52240,0.00720433,84.01464584
1027,"evil",52175,0.00719537,84.02184121
1028,"professor",52026,0.00717482,84.02901603
1029,"contact",51750,0.00713676,84.03615278
1030,"joke",51728,0.00713372,84.04328651
1031,"cop",51701,0.00713000,84.05041650
1032,"huge",51581,0.00711345,84.05752995
1033,"holy",51499,0.00710214,84.06463209
1034,"store",51492,0.00710118,84.07173327
1035,"jail",51429,0.00709249,84.07882576
1036,"likes",51334,0.00707939,84.08590514
1037,"lawyer",51332,0.00707911,84.09298425
1038,"doubt",51287,0.00707290,84.10005716
1039,"continue",51279,0.00707180,84.10712896
1040,"appreciate",51258,0.00706891,84.11419786
1041,"cat",51175,0.00705746,84.12125532
1042,"shop",50976,0.00703001,84.12828534
1043,"driving",50866,0.00701484,84.13530018
1044,"congratulations",50847,0.00701222,84.14231241
1045,"wrote",50800,0.00700574,84.14931815
1046,"village",50792,0.00700464,84.15632279
1047,"quit",50649,0.00698492,84.16330771
1048,"field",50617,0.00698051,84.17028822
1049,"james",50562,0.00697292,84.17726114
1050,"wine",50522,0.00696740,84.18422854
1051,"decision",50446,0.00695692,84.19118546
1052,"south",50364,0.00694561,84.19813108
1053,"sleeping",50357,0.00694465,84.20507573
1054,"slow",50276,0.00693348,84.21200921
1055,"laughter",50196,0.00692245,84.21893165
1056,"island",50107,0.00691017,84.22584183
1057,"glass",50103,0.00690962,84.23275145
1058,"beginning",50069,0.00690493,84.23965638
1059,"cash",49976,0.00689211,84.24654849
1060,"dying",49963,0.00689031,84.25343880
1061,"hundred",49823,0.00687101,84.26030981
1062,"whose",49808,0.00686894,84.26717874
1063,"difference",49743,0.00685997,84.27403872
1064,"plane",49704,0.00685460,84.28089331
1065,"push",49690,0.00685266,84.28774598
1066,"continues",49684,0.00685184,84.29459782
1067,"mmm",49655,0.00684784,84.30144565
1068,"singing",49144,0.00677737,84.30822302
1069,"eating",49119,0.00677392,84.31499694
1070,"north",49107,0.00677226,84.32176920
1071,"mrs",49087,0.00676951,84.32853871
1072,"tree",49017,0.00675985,84.33529856
1073,"madam",48931,0.00674799,84.34204656
1074,"gift",48891,0.00674248,84.34878903
1075,"truck",48807,0.00673089,84.35551992
1076,"putting",48797,0.00672951,84.36224944
1077,"bear",48674,0.00671255,84.36896199
1078,"board",48666,0.00671145,84.37567343
1079,"grab",48653,0.00670965,84.38238309
1080,"beer",48641,0.00670800,84.38909109
